prices,market_caps,total_volumes,date,year
1.0,451600.0,6555.0,2015-11-22 00:00:00.000,2015
1.0,451600.0,6018.0,2015-11-23 00:00:00.000,2015
1.0,451600.0,29996.0,2015-11-24 00:00:00.000,2015
1.0,451600.0,6187.0,2015-11-25 00:00:00.000,2015
1.0,451600.0,9823.0,2015-11-26 00:00:00.000,2015
1.0,451600.0,17537.0,2015-11-27 00:00:00.000,2015
1.0,451600.0,6911.0,2015-11-28 00:00:00.000,2015
1.0,451600.0,21482.0,2015-11-29 00:00:00.000,2015
1.0,451600.0,138902.0,2015-11-30 00:00:00.000,2015
1.0,451600.0,303493.0,2015-12-01 00:00:00.000,2015
1.0,951600.0,128383.0,2015-12-02 00:00:00.000,2015
1.0,951600.0,199602.0,2015-12-03 00:00:00.000,2015
1.0,951600.0,135262.0,2015-12-04 00:00:00.000,2015
1.0,951600.0,6786.0,2015-12-05 00:00:00.000,2015
1.0,951600.0,28380.0,2015-12-06 00:00:00.000,2015
1.0,951600.0,214181.0,2015-12-07 00:00:00.000,2015
1.0,951600.0,10077.0,2015-12-08 00:00:00.000,2015
1.0001,951723.0,16627.0,2015-12-09 00:00:00.000,2015
1.0,951638.0,8642.0,2015-12-10 00:00:00.000,2015
1.0,951600.0,24191.0,2015-12-11 00:00:00.000,2015
1.0,951600.0,125788.0,2015-12-12 00:00:00.000,2015
1.0,951600.0,15028.0,2015-12-13 00:00:00.000,2015
1.0,951600.0,10857.0,2015-12-14 00:00:00.000,2015
1.0,951600.0,13558.0,2015-12-15 00:00:00.000,2015
1.0,951600.0,94882.0,2015-12-16 00:00:00.000,2015
1.0,951600.0,9676.0,2015-12-17 00:00:00.000,2015
1.0,951600.0,4622.0,2015-12-18 00:00:00.000,2015
1.0,951600.0,74066.0,2015-12-19 00:00:00.000,2015
1.0,951600.0,19760.0,2015-12-20 00:00:00.000,2015
1.0,951600.0,21016.0,2015-12-21 00:00:00.000,2015
0.9999,951476.0,12901.0,2015-12-22 00:00:00.000,2015
1.0,951600.0,40000.0,2015-12-23 00:00:00.000,2015
1.0,951600.0,73592.0,2015-12-24 00:00:00.000,2015
1.0,951600.0,83841.0,2015-12-25 00:00:00.000,2015
1.0,951600.0,6177.0,2015-12-26 00:00:00.000,2015
1.0,951600.0,16559.0,2015-12-27 00:00:00.000,2015
1.0,951600.0,81415.0,2015-12-28 00:00:00.000,2015
1.0,951600.0,14168.000000000002,2015-12-29 00:00:00.000,2015
1.0,951599.9999999999,7405.999999999999,2015-12-30 00:00:00.000,2015
1.0,951600.0,7468.000000000001,2015-12-31 00:00:00.000,2015
1.0,951599.9999999998,4875.999999999998,2016-01-01 00:00:00.000,2016
1.0,951600.0,4701.000000000001,2016-01-02 00:00:00.000,2016
1.0,951600.0,1389.0000000000002,2016-01-03 00:00:00.000,2016
1.0,951600.0,81130.00000000003,2016-01-04 00:00:00.000,2016
